time,symbol,exchange,interval,open,high,low,close,volume
2026-01-21 11:10:00,NIFTY50,NSE,5m,23898.45,23901.39,23828.63,23838.67,1138427
2026-01-21 11:05:00,NIFTY50,NSE,5m,23829.96,23831.36,23742.05,23769.51,997491
2026-01-21 11:00:00,NIFTY50,NSE,5m,23808.05,23830.39,23763.36,23780.18,1194199
2026-01-21 10:55:00,NIFTY50,NSE,5m,23790.97,23814.03,23673.34,23736.75,1640687
2026-01-21 10:50:00,NIFTY50,NSE,5m,23725.22,23769.95,23673.21,23752.59,1337873
2026-01-21 10:45:00,NIFTY50,NSE,5m,23771.85,23864.54,23755.41,23833.61,645543
2026-01-21 10:40:00,NIFTY50,NSE,5m,24022.74,24033.29,23994.3,24024.99,1316433
2026-01-21 10:35:00,NIFTY50,NSE,5m,23860.53,23880.42,23841.89,23878.7,1014660
2026-01-21 10:30:00,NIFTY50,NSE,5m,24176.02,24186.23,24134.49,24135.76,1119466
2026-01-21 10:25:00,NIFTY50,NSE,5m,23890.62,23914.65,23806.12,23902.6,1069161
2026-01-21 10:20:00,NIFTY50,NSE,5m,23841.24,23899.9,23839.16,23886.85,634755
2026-01-21 10:15:00,NIFTY50,NSE,5m,23946.68,23959.91,23936.6,23959.5,663179
2026-01-21 10:10:00,NIFTY50,NSE,5m,24007.11,24027.63,23986.28,23995.56,1089111
2026-01-21 10:05:00,NIFTY50,NSE,5m,23957.74,23984.22,23883.04,23923.25,1610846
2026-01-21 10:00:00,NIFTY50,NSE,5m,23905.27,23956.56,23866.14,23900.75,1656549
2026-01-21 09:55:00,NIFTY50,NSE,5m,23778.9,23855.37,23771.72,23844.22,1284425
2026-01-21 09:50:00,NIFTY50,NSE,5m,23777.42,23812.19,23758.15,23776.34,1348104
2026-01-21 09:45:00,NIFTY50,NSE,5m,23816.42,23894.99,23810.78,23879.72,1206062
2026-01-21 09:40:00,NIFTY50,NSE,5m,23919.12,23934.97,23878.31,23924.74,949304
2026-01-21 09:35:00,NIFTY50,NSE,5m,23877.19,23880.9,23840.58,23844.24,584673
2026-01-21 09:30:00,NIFTY50,NSE,5m,23974.72,23985.47,23869.25,23953.88,1028352
2026-01-21 09:25:00,NIFTY50,NSE,5m,24011.6,24043.38,23982.04,23993.08,1291030
2026-01-21 09:20:00,NIFTY50,NSE,5m,24085.01,24101.11,24077.28,24092.99,974542
2026-01-21 09:15:00,NIFTY50,NSE,5m,24091.86,24179.65,24074.86,24171.25,863361
2026-01-22 15:25:00,NIFTY50,NSE,5m,24144.47,24156.09,24068.78,24073.48,1446518
2026-01-22 15:20:00,NIFTY50,NSE,5m,24010.19,24061.83,23991.58,24008.46,858978
2026-01-22 15:15:00,NIFTY50,NSE,5m,24102.52,24107.86,24086.18,24100.56,911075
2026-01-22 15:10:00,NIFTY50,NSE,5m,24126.1,24247.22,24112.05,24176.53,1174562
2026-01-22 15:05:00,NIFTY50,NSE,5m,24183.09,24214.44,24149.36,24176.42,421065
2026-01-22 15:00:00,NIFTY50,NSE,5m,24155.34,24212.24,24115.65,24193.02,1168959
2026-01-22 14:55:00,NIFTY50,NSE,5m,24386.92,24420.5,24304.28,24349.99,495481
2026-01-22 14:50:00,NIFTY50,NSE,5m,24292.54,24294.75,24275.23,24280.4,514133
2026-01-22 14:45:00,NIFTY50,NSE,5m,24326.21,24416.38,24316.55,24349.25,1074811
2026-01-22 14:40:00,NIFTY50,NSE,5m,24310.26,24327.66,24292.76,24327.07,1197644
2026-01-22 14:35:00,NIFTY50,NSE,5m,24306.16,24326.72,24233.21,24303.02,781803
2026-01-22 14:30:00,NIFTY50,NSE,5m,24447.49,24474.43,24430.98,24438.97,1223634
2026-01-22 14:25:00,NIFTY50,NSE,5m,24609.91,24664.86,24540.02,24542.27,1385212
2026-01-22 14:20:00,NIFTY50,NSE,5m,24728.87,24818.98,24622.32,24644.56,859976
2026-01-22 14:15:00,NIFTY50,NSE,5m,24822.86,24825.73,24783.15,24807.89,955315
2026-01-22 14:10:00,NIFTY50,NSE,5m,24813.32,24838.21,24810.16,24812.97,663756
2026-01-22 14:05:00,NIFTY50,NSE,5m,24864.93,24928.16,24825.66,24900.06,936679
2026-01-22 14:00:00,NIFTY50,NSE,5m,24886.89,24934.72,24837.29,24863.92,772770
2026-01-22 13:55:00,NIFTY50,NSE,5m,24893.4,24923.23,24854.54,24906.71,1085619
2026-01-22 13:50:00,NIFTY50,NSE,5m,24876.22,24899.96,24865.93,24892.99,887030
2026-01-22 13:45:00,NIFTY50,NSE,5m,24877.36,24912.78,24877.03,24907.55,822751
2026-01-22 13:40:00,NIFTY50,NSE,5m,24932.8,24987.91,24883.26,24984.16,1164650
2026-01-22 13:35:00,NIFTY50,NSE,5m,24911.5,24932.91,24869.58,24884.45,1384064
2026-01-22 13:30:00,NIFTY50,NSE,5m,25061.47,25160.57,25056.58,25147.28,1080169
2026-01-22 13:25:00,NIFTY50,NSE,5m,25013.61,25066.18,25003.38,25023.3,1108528
2026-01-22 13:20:00,NIFTY50,NSE,5m,24887.23,24889.8,24863.06,24873.89,1115283
2026-01-22 13:15:00,NIFTY50,NSE,5m,24931.3,25048.23,24925.08,25020.41,512878
2026-01-22 13:10:00,NIFTY50,NSE,5m,25093.45,25140.53,25093.43,25121.95,689879
2026-01-22 13:05:00,NIFTY50,NSE,5m,25182.26,25225.43,25141.62,25202.86,589577
2026-01-22 13:00:00,NIFTY50,NSE,5m,25280.84,25340.51,25279.41,25284.56,1100022
2026-01-22 12:55:00,NIFTY50,NSE,5m,25294.4,25337.26,25275.9,25285.54,1063845
2026-01-22 12:50:00,NIFTY50,NSE,5m,25113.9,25191.44,25109.51,25174.63,1584992
2026-01-22 12:45:00,NIFTY50,NSE,5m,25150.62,25203.73,25136.69,25186.69,1926966
2026-01-22 12:40:00,NIFTY50,NSE,5m,25114.87,25118.0,25098.13,25103.93,983279
2026-01-22 12:35:00,NIFTY50,NSE,5m,25221.77,25248.2,25218.63,25228.83,626569
2026-01-22 12:30:00,NIFTY50,NSE,5m,25172.39,25214.14,25098.37,25212.81,937205
2026-01-22 12:25:00,NIFTY50,NSE,5m,25076.0,25121.1,25058.92,25111.26,1289963
2026-01-22 12:20:00,NIFTY50,NSE,5m,25024.83,25107.34,24977.9,25073.42,1077259
2026-01-22 12:15:00,NIFTY50,NSE,5m,25121.15,25133.08,25111.67,25127.7,532578
2026-01-22 12:10:00,NIFTY50,NSE,5m,25071.12,25201.4,25039.81,25059.38,1055033
2026-01-22 12:05:00,NIFTY50,NSE,5m,24931.61,24993.69,24917.13,24958.87,576760
2026-01-22 12:00:00,NIFTY50,NSE,5m,24912.4,25009.97,24882.59,24991.78,1082058
2026-01-22 11:55:00,NIFTY50,NSE,5m,25040.62,25047.77,24919.87,25024.89,1479527
2026-01-22 11:50:00,NIFTY50,NSE,5m,24872.44,25006.66,24823.36,24963.96,282765
2026-01-22 11:45:00,NIFTY50,NSE,5m,24928.25,24988.64,24782.79,24907.66,948494
2026-01-22 11:40:00,NIFTY50,NSE,5m,24950.98,24961.16,24938.81,24939.05,821871
2026-01-22 11:35:00,NIFTY50,NSE,5m,24785.37,24786.24,24728.81,24760.97,1113650
2026-01-22 11:30:00,NIFTY50,NSE,5m,24604.1,24623.4,24495.13,24589.2,347869
2026-01-22 11:25:00,NIFTY50,NSE,5m,24550.06,24616.25,24485.64,24503.33,612688
2026-01-22 11:20:00,NIFTY50,NSE,5m,24484.57,24495.71,24465.32,24479.63,1201755
2026-01-22 11:15:00,NIFTY50,NSE,5m,24485.14,24530.87,24478.85,24520.13,1015963
2026-01-22 11:10:00,NIFTY50,NSE,5m,24636.96,24744.02,24626.48,24703.46,488309
2026-01-22 11:05:00,NIFTY50,NSE,5m,24872.92,24873.89,24798.7,24811.87,1550260
2026-01-22 11:00:00,NIFTY50,NSE,5m,24822.69,24824.18,24762.31,24794.51,916085
2026-01-22 10:55:00,NIFTY50,NSE,5m,24784.79,24824.23,24711.59,24794.63,470665
2026-01-22 10:50:00,NIFTY50,NSE,5m,24664.8,24687.18,24657.34,24672.82,1199810
2026-01-22 10:45:00,NIFTY50,NSE,5m,24669.35,24682.1,24652.28,24673.0,484558
2026-01-22 10:40:00,NIFTY50,NSE,5m,24696.44,24699.14,24607.23,24639.86,668312
2026-01-22 10:35:00,NIFTY50,NSE,5m,24655.58,24699.77,24623.02,24682.08,514017
2026-01-22 10:30:00,NIFTY50,NSE,5m,24590.52,24599.73,24579.54,24582.46,1392740
2026-01-22 10:25:00,NIFTY50,NSE,5m,24627.18,24694.18,24620.88,24648.76,732886
2026-01-22 10:20:00,NIFTY50,NSE,5m,24826.77,24871.3,24795.07,24840.12,1471691
2026-01-22 10:15:00,NIFTY50,NSE,5m,24817.07,24939.52,24803.37,24829.1,1324706
2026-01-22 10:10:00,NIFTY50,NSE,5m,24876.98,24944.07,24819.81,24881.45,1288173
2026-01-22 10:05:00,NIFTY50,NSE,5m,24941.19,24998.1,24939.84,24969.8,952404
2026-01-22 10:00:00,NIFTY50,NSE,5m,24890.97,24933.05,24884.83,24922.2,721901
2026-01-22 09:55:00,NIFTY50,NSE,5m,24947.87,24984.34,24942.22,24952.62,592009
2026-01-22 09:50:00,NIFTY50,NSE,5m,24954.25,25017.97,24932.32,24956.69,1530250
2026-01-22 09:45:00,NIFTY50,NSE,5m,24985.83,25012.19,24955.32,24971.37,504517
2026-01-22 09:40:00,NIFTY50,NSE,5m,24899.52,24899.6,24828.52,24877.35,1082473
2026-01-22 09:35:00,NIFTY50,NSE,5m,24834.98,24956.48,24799.67,24882.89,957140
2026-01-22 09:30:00,NIFTY50,NSE,5m,24955.89,25031.61,24911.75,24947.33,931379
2026-01-22 09:25:00,NIFTY50,NSE,5m,25177.19,25201.16,25054.43,25130.84,1357105
2026-01-22 09:20:00,NIFTY50,NSE,5m,25207.28,25333.3,25202.25,25253.89,839970
2026-01-22 09:15:00,NIFTY50,NSE,5m,25495.52,25530.21,25472.55,25528.3,1627472
2026-01-23 15:25:00,NIFTY50,NSE,5m,25345.93,25434.7,25331.69,25432.9,797536
2026-01-23 15:20:00,NIFTY50,NSE,5m,25461.66,25555.37,25398.23,25546.37,764537
2026-01-23 15:15:00,NIFTY50,NSE,5m,25644.56,25663.01,25567.18,25572.35,1140873
2026-01-23 15:10:00,NIFTY50,NSE,5m,25828.35,25867.05,25808.69,25854.9,1326584
2026-01-23 15:05:00,NIFTY50,NSE,5m,25753.41,25763.78,25732.46,25752.99,1145851
2026-01-23 15:00:00,NIFTY50,NSE,5m,25648.24,25711.67,25639.16,25647.44,1048919
2026-01-23 14:55:00,NIFTY50,NSE,5m,25586.92,25627.48,25567.22,25573.14,1182269
2026-01-23 14:50:00,NIFTY50,NSE,5m,25331.23,25338.15,25295.69,25304.12,1076112
2026-01-23 14:45:00,NIFTY50,NSE,5m,25229.21,25285.43,25211.53,25240.13,1253751
2026-01-23 14:40:00,NIFTY50,NSE,5m,25098.59,25152.03,25030.47,25146.86,748155
2026-01-23 14:35:00,NIFTY50,NSE,5m,25173.81,25234.83,25099.95,25168.28,1537501
2026-01-23 14:30:00,NIFTY50,NSE,5m,25183.84,25280.41,25174.9,25213.8,912377
2026-01-23 14:25:00,NIFTY50,NSE,5m,25448.41,25473.41,25389.73,25452.85,1000216
2026-01-23 14:20:00,NIFTY50,NSE,5m,25553.29,25607.1,25516.71,25576.35,629001
2026-01-23 14:15:00,NIFTY50,NSE,5m,25526.59,25526.9,25498.28,25505.13,805509
2026-01-23 14:10:00,NIFTY50,NSE,5m,25416.3,25429.51,25352.0,25393.11,1077087
2026-01-23 14:05:00,NIFTY50,NSE,5m,25413.63,25464.1,25369.8,25458.11,707427
2026-01-23 14:00:00,NIFTY50,NSE,5m,25213.95,25333.71,25186.11,25292.6,1972041
2026-01-23 13:55:00,NIFTY50,NSE,5m,25546.73,25572.45,25495.96,25526.74,1238556
2026-01-23 13:50:00,NIFTY50,NSE,5m,25673.32,25697.19,25649.42,25679.83,967393
2026-01-23 13:45:00,NIFTY50,NSE,5m,25621.48,25641.54,25562.47,25622.16,1042004
2026-01-23 13:40:00,NIFTY50,NSE,5m,25479.61,25489.26,25373.59,25405.25,1304033
2026-01-23 13:35:00,NIFTY50,NSE,5m,25620.08,25641.79,25574.94,25579.77,689090
2026-01-23 13:30:00,NIFTY50,NSE,5m,25596.2,25649.0,25538.57,25567.68,1149581
2026-01-23 13:25:00,NIFTY50,NSE,5m,25695.56,25767.26,25680.17,25728.47,633058
2026-01-23 13:20:00,NIFTY50,NSE,5m,25534.1,25570.02,25517.18,25525.94,692399
2026-01-23 13:15:00,NIFTY50,NSE,5m,25397.84,25480.46,25375.72,25451.99,1342995
2026-01-23 13:10:00,NIFTY50,NSE,5m,25495.72,25503.16,25427.3,25455.2,569393
2026-01-23 13:05:00,NIFTY50,NSE,5m,25460.86,25493.23,25366.58,25463.73,835480
2026-01-23 13:00:00,NIFTY50,NSE,5m,25408.39,25411.96,25386.28,25408.97,646744
2026-01-23 12:55:00,NIFTY50,NSE,5m,25495.69,25502.18,25483.61,25490.64,1586982
2026-01-23 12:50:00,NIFTY50,NSE,5m,25359.02,25364.59,25308.24,25357.12,977376
2026-01-23 12:45:00,NIFTY50,NSE,5m,25422.95,25425.69,25258.71,25341.6,1290383
2026-01-23 12:40:00,NIFTY50,NSE,5m,25360.66,25375.5,25353.47,25359.38,834131
2026-01-23 12:35:00,NIFTY50,NSE,5m,25428.27,25434.96,25424.93,25427.15,875589
2026-01-23 12:30:00,NIFTY50,NSE,5m,25515.79,25603.56,25498.48,25520.16,1045369
2026-01-23 12:25:00,NIFTY50,NSE,5m,25425.42,25478.85,25347.94,25379.21,692880
2026-01-23 12:20:00,NIFTY50,NSE,5m,25204.99,25228.39,25145.9,25187.07,916334
2026-01-23 12:15:00,NIFTY50,NSE,5m,25408.38,25454.59,25332.51,25350.5,1032802
2026-01-23 12:10:00,NIFTY50,NSE,5m,25345.17,25395.25,25317.3,25395.15,1258589
2026-01-23 12:05:00,NIFTY50,NSE,5m,25300.94,25370.64,25264.66,25302.65,1117046
2026-01-23 12:00:00,NIFTY50,NSE,5m,25507.82,25518.83,25424.91,25501.42,1529815
2026-01-23 11:55:00,NIFTY50,NSE,5m,25653.12,25660.92,25440.21,25518.72,1144155
2026-01-23 11:50:00,NIFTY50,NSE,5m,25659.02,25674.28,25634.65,25671.75,727616
2026-01-23 11:45:00,NIFTY50,NSE,5m,25656.68,25685.0,25643.86,25682.98,1247786
2026-01-23 11:40:00,NIFTY50,NSE,5m,25929.49,25995.19,25924.37,25950.18,897607
2026-01-23 11:35:00,NIFTY50,NSE,5m,26188.34,26208.52,26145.84,26180.53,1042391
2026-01-23 11:30:00,NIFTY50,NSE,5m,26154.83,26239.85,26110.24,26150.56,1221646
2026-01-23 11:25:00,NIFTY50,NSE,5m,26259.67,26347.5,26256.85,26280.21,957203
2026-01-23 11:20:00,NIFTY50,NSE,5m,26403.72,26449.31,26350.75,26367.64,610949
2026-01-23 11:15:00,NIFTY50,NSE,5m,26582.15,26585.61,26510.05,26550.72,971674
2026-01-23 11:10:00,NIFTY50,NSE,5m,26432.06,26439.24,26423.14,26425.27,1119534
2026-01-23 11:05:00,NIFTY50,NSE,5m,26508.55,26531.58,26481.26,26518.56,963302
2026-01-23 11:00:00,NIFTY50,NSE,5m,26656.94,26722.52,26656.89,26661.55,1211869
2026-01-23 10:55:00,NIFTY50,NSE,5m,26400.3,26441.82,26396.75,26429.77,669690
2026-01-23 10:50:00,NIFTY50,NSE,5m,26315.02,26335.61,26257.65,26276.04,896566
2026-01-23 10:45:00,NIFTY50,NSE,5m,26067.21,26108.14,25949.72,26010.76,1106462
2026-01-23 10:40:00,NIFTY50,NSE,5m,25931.55,26032.4,25912.58,25978.32,771437
2026-01-23 10:35:00,NIFTY50,NSE,5m,26069.02,26094.22,25994.08,26074.12,864045
2026-01-23 10:30:00,NIFTY50,NSE,5m,26296.5,26301.59,26254.51,26272.59,1138678
2026-01-23 10:25:00,NIFTY50,NSE,5m,26328.11,26349.75,26274.27,26284.95,768304
2026-01-23 10:20:00,NIFTY50,NSE,5m,26462.2,26563.73,26422.22,26501.62,753011
2026-01-23 10:15:00,NIFTY50,NSE,5m,26330.34,26334.71,26319.7,26321.39,1544981
2026-01-23 10:10:00,NIFTY50,NSE,5m,26073.98,26141.72,26039.97,26099.85,1008539
2026-01-23 10:05:00,NIFTY50,NSE,5m,25951.98,26096.35,25947.39,26095.21,1347878
2026-01-23 10:00:00,NIFTY50,NSE,5m,26124.71,26148.8,26112.2,26147.93,1398284
2026-01-23 09:55:00,NIFTY50,NSE,5m,26215.02,26261.8,26127.29,26146.27,570115
2026-01-23 09:50:00,NIFTY50,NSE,5m,25836.76,25918.62,25833.54,25878.61,784782
2026-01-23 09:45:00,NIFTY50,NSE,5m,25882.52,25887.49,25853.31,25869.66,830195
2026-01-23 09:40:00,NIFTY50,NSE,5m,25669.05,25711.67,25656.33,25703.52,497217
2026-01-23 09:35:00,NIFTY50,NSE,5m,25732.37,25797.75,25692.11,25792.15,1267003
2026-01-23 09:30:00,NIFTY50,NSE,5m,25861.54,25923.64,25810.39,25842.01,1213357
2026-01-23 09:25:00,NIFTY50,NSE,5m,25801.31,25822.05,25654.05,25723.15,881319
2026-01-23 09:20:00,NIFTY50,NSE,5m,25640.03,25667.69,25597.53,25659.63,720734
2026-01-23 09:15:00,NIFTY50,NSE,5m,25555.0,25604.28,25516.35,25526.3,1315900
2026-01-26 15:25:00,NIFTY50,NSE,5m,25516.57,25523.98,25482.64,25520.86,1336915
2026-01-26 15:20:00,NIFTY50,NSE,5m,25592.97,25665.15,25591.97,25645.29,995104
2026-01-26 15:15:00,NIFTY50,NSE,5m,25553.62,25576.74,25466.52,25521.46,987924
2026-01-26 15:10:00,NIFTY50,NSE,5m,25540.08,25685.14,25496.42,25588.33,525008
2026-01-26 15:05:00,NIFTY50,NSE,5m,25506.62,25538.3,25504.76,25523.05,557376
2026-01-26 15:00:00,NIFTY50,NSE,5m,25361.14,25476.41,25360.16,25424.42,588832
2026-01-26 14:55:00,NIFTY50,NSE,5m,25456.65,25529.84,25318.44,25413.35,1473948
2026-01-26 14:50:00,NIFTY50,NSE,5m,25326.51,25345.64,25175.13,25284.35,441554
2026-01-26 14:45:00,NIFTY50,NSE,5m,25179.53,25240.92,25151.09,25216.89,674223
2026-01-26 14:40:00,NIFTY50,NSE,5m,25035.44,25083.93,24997.1,25068.37,1005047
2026-01-26 14:35:00,NIFTY50,NSE,5m,25359.54,25377.87,25315.51,25317.14,489994
2026-01-26 14:30:00,NIFTY50,NSE,5m,25317.27,25327.53,25314.36,25324.14,1289380
2026-01-26 14:25:00,NIFTY50,NSE,5m,25209.44,25279.93,25206.19,25238.07,863050
2026-01-26 14:20:00,NIFTY50,NSE,5m,25263.43,25332.51,25214.85,25267.6,993596
2026-01-26 14:15:00,NIFTY50,NSE,5m,25253.36,25287.83,25253.28,25255.93,1237496
2026-01-26 14:10:00,NIFTY50,NSE,5m,25245.08,25287.01,25141.39,25230.55,680726
2026-01-26 14:05:00,NIFTY50,NSE,5m,25331.23,25341.18,25285.36,25310.56,1151563
2026-01-26 14:00:00,NIFTY50,NSE,5m,25362.98,25480.42,25346.67,25408.95,747981
2026-01-26 13:55:00,NIFTY50,NSE,5m,25382.34,25477.8,25328.79,25344.09,331363
2026-01-26 13:50:00,NIFTY50,NSE,5m,25244.92,25294.0,25235.3,25273.66,1080009
2026-01-26 13:45:00,NIFTY50,NSE,5m,25266.81,25292.09,25224.7,25241.43,1079779
2026-01-26 13:40:00,NIFTY50,NSE,5m,24946.73,24960.47,24945.9,24953.44,807904
2026-01-26 13:35:00,NIFTY50,NSE,5m,24753.45,24770.52,24718.9,24766.89,916387
2026-01-26 13:30:00,NIFTY50,NSE,5m,24924.27,24951.81,24900.0,24938.63,884108
2026-01-26 13:25:00,NIFTY50,NSE,5m,25148.73,25166.52,25141.99,25146.24,976668
2026-01-26 13:20:00,NIFTY50,NSE,5m,25133.28,25140.35,25065.22,25117.44,1126325
2026-01-26 13:15:00,NIFTY50,NSE,5m,25248.29,25253.29,25189.5,25192.36,1243173
2026-01-26 13:10:00,NIFTY50,NSE,5m,25207.12,25279.54,25187.75,25234.09,1192288
2026-01-26 13:05:00,NIFTY50,NSE,5m,25628.35,25678.38,25589.26,25625.07,1200886
2026-01-26 13:00:00,NIFTY50,NSE,5m,25787.93,25805.36,25697.36,25771.08,931360
2026-01-26 12:55:00,NIFTY50,NSE,5m,25748.6,25818.52,25722.21,25757.18,783134
2026-01-26 12:50:00,NIFTY50,NSE,5m,25620.53,25654.6,25592.05,25636.69,796051
2026-01-26 12:45:00,NIFTY50,NSE,5m,25386.14,25482.11,25375.97,25433.34,1037818
2026-01-26 12:40:00,NIFTY50,NSE,5m,25422.73,25501.37,25395.47,25461.75,792576
2026-01-26 12:35:00,NIFTY50,NSE,5m,25370.69,25371.48,25366.55,25368.01,1622133
2026-01-26 12:30:00,NIFTY50,NSE,5m,25212.81,25229.76,25155.35,25190.15,673827
2026-01-26 12:25:00,NIFTY50,NSE,5m,25150.06,25227.98,25084.66,25111.23,998417
2026-01-26 12:20:00,NIFTY50,NSE,5m,24986.09,25026.69,24957.82,24977.95,1137112
2026-01-26 12:15:00,NIFTY50,NSE,5m,25199.24,25215.92,25119.97,25191.15,1041649
2026-01-26 12:10:00,NIFTY50,NSE,5m,25345.28,25383.03,25277.51,25304.72,1336911
2026-01-26 12:05:00,NIFTY50,NSE,5m,25321.06,25328.67,25291.63,25306.24,916022
2026-01-26 12:00:00,NIFTY50,NSE,5m,25519.84,25521.07,25475.53,25496.03,1278922
2026-01-26 11:55:00,NIFTY50,NSE,5m,25540.16,25555.68,25502.64,25508.44,1292009
2026-01-26 11:50:00,NIFTY50,NSE,5m,25344.24,25432.84,25317.11,25401.14,689658
2026-01-26 11:45:00,NIFTY50,NSE,5m,25667.47,25739.44,25543.99,25597.13,996000
2026-01-26 11:40:00,NIFTY50,NSE,5m,25665.48,25686.25,25637.87,25668.66,410790
2026-01-26 11:35:00,NIFTY50,NSE,5m,25591.81,25639.33,25461.53,25538.1,1272399
2026-01-26 11:30:00,NIFTY50,NSE,5m,25518.26,25542.2,25484.49,25516.35,572446
2026-01-26 11:25:00,NIFTY50,NSE,5m,25330.87,25419.71,25290.24,25407.19,889689
2026-01-26 11:20:00,NIFTY50,NSE,5m,25244.03,25257.29,25218.2,25234.07,796722
2026-01-26 11:15:00,NIFTY50,NSE,5m,25335.48,25362.15,25297.74,25353.45,1008780
2026-01-26 11:10:00,NIFTY50,NSE,5m,25605.49,25620.12,25584.91,25598.03,598877
2026-01-26 11:05:00,NIFTY50,NSE,5m,25441.3,25447.78,25415.16,25421.59,619930
2026-01-26 11:00:00,NIFTY50,NSE,5m,25493.0,25518.06,25408.92,25495.69,989105
2026-01-26 10:55:00,NIFTY50,NSE,5m,25511.4,25514.0,25415.1,25415.3,708884
2026-01-26 10:50:00,NIFTY50,NSE,5m,25339.76,25443.54,25306.6,25355.94,722734
2026-01-26 10:45:00,NIFTY50,NSE,5m,25238.92,25289.27,25218.36,25283.37,736315
2026-01-26 10:40:00,NIFTY50,NSE,5m,25111.69,25191.6,25111.67,25176.67,1276903
2026-01-26 10:35:00,NIFTY50,NSE,5m,25194.01,25203.72,25159.9,25185.3,1107894
2026-01-26 10:30:00,NIFTY50,NSE,5m,25013.81,25087.34,25008.82,25083.18,690256
2026-01-26 10:25:00,NIFTY50,NSE,5m,25129.23,25141.69,25114.67,25119.61,804457
2026-01-26 10:20:00,NIFTY50,NSE,5m,25092.27,25134.1,25067.28,25115.81,1407197
2026-01-26 10:15:00,NIFTY50,NSE,5m,25088.42,25112.97,25076.82,25088.31,1068330
2026-01-26 10:10:00,NIFTY50,NSE,5m,24991.1,25059.35,24948.38,24976.98,741829
2026-01-26 10:05:00,NIFTY50,NSE,5m,24971.46,24974.83,24884.2,24907.44,935168
2026-01-26 10:00:00,NIFTY50,NSE,5m,24948.39,25054.84,24887.67,25004.01,892463
2026-01-26 09:55:00,NIFTY50,NSE,5m,25062.87,25075.91,25052.78,25069.13,1155201
2026-01-26 09:50:00,NIFTY50,NSE,5m,24954.32,24974.04,24945.93,24949.11,1424392
2026-01-26 09:45:00,NIFTY50,NSE,5m,24945.9,25033.06,24918.97,24963.99,868090
2026-01-26 09:40:00,NIFTY50,NSE,5m,25070.08,25090.12,25058.57,25060.28,1220716
2026-01-26 09:35:00,NIFTY50,NSE,5m,24826.08,24867.17,24805.38,24853.61,844067
2026-01-26 09:30:00,NIFTY50,NSE,5m,24901.19,24985.68,24866.74,24923.61,646137
2026-01-26 09:25:00,NIFTY50,NSE,5m,24845.18,24878.23,24837.36,24843.53,1197160
2026-01-26 09:20:00,NIFTY50,NSE,5m,24862.52,24923.83,24841.52,24916.89,660531
2026-01-26 09:15:00,NIFTY50,NSE,5m,24811.83,24866.48,24800.32,24824.3,378646
2026-01-27 15:25:00,NIFTY50,NSE,5m,24521.4,24651.63,24461.97,24602.75,1089481
2026-01-27 15:20:00,NIFTY50,NSE,5m,24443.39,24455.63,24360.56,24405.0,914712
2026-01-27 15:15:00,NIFTY50,NSE,5m,24329.84,24450.1,24312.54,24413.31,1226218
2026-01-27 15:10:00,NIFTY50,NSE,5m,24357.07,24481.84,24325.3,24447.46,1422171
2026-01-27 15:05:00,NIFTY50,NSE,5m,24326.68,24350.46,24297.85,24339.36,1057386
2026-01-27 15:00:00,NIFTY50,NSE,5m,24436.92,24466.3,24387.1,24419.51,1141767
2026-01-27 14:55:00,NIFTY50,NSE,5m,24216.47,24256.91,24134.58,24219.08,723504
2026-01-27 14:50:00,NIFTY50,NSE,5m,24227.14,24234.74,24147.16,24213.5,619392
2026-01-27 14:45:00,NIFTY50,NSE,5m,24153.3,24155.31,24049.27,24069.31,1181044
2026-01-27 14:40:00,NIFTY50,NSE,5m,23976.92,24054.14,23969.69,23993.27,1170455
2026-01-27 14:35:00,NIFTY50,NSE,5m,24005.56,24034.77,23938.69,24001.36,526148
2026-01-27 14:30:00,NIFTY50,NSE,5m,23889.43,23936.9,23885.87,23900.5,1177001
2026-01-27 14:25:00,NIFTY50,NSE,5m,23906.26,23978.15,23853.67,23856.93,1510128
2026-01-27 14:20:00,NIFTY50,NSE,5m,23982.57,23996.05,23975.76,23979.36,1268657
2026-01-27 14:15:00,NIFTY50,NSE,5m,23904.81,23995.82,23903.15,23912.59,1350162
2026-01-27 14:10:00,NIFTY50,NSE,5m,24014.63,24015.84,23976.35,24014.9,865267
2026-01-27 14:05:00,NIFTY50,NSE,5m,23885.4,23891.31,23854.08,23881.65,801731
2026-01-27 14:00:00,NIFTY50,NSE,5m,23890.97,24021.08,23887.17,23947.3,1145133
2026-01-27 13:55:00,NIFTY50,NSE,5m,24094.74,24148.9,24079.92,24122.3,695687
2026-01-27 13:50:00,NIFTY50,NSE,5m,23808.55,23851.22,23777.84,23826.61,100000
2026-01-27 13:45:00,NIFTY50,NSE,5m,23699.27,23790.8,23660.29,23734.05,1469952
2026-01-27 13:40:00,NIFTY50,NSE,5m,23816.94,23823.53,23777.21,23804.91,669467
2026-01-27 13:35:00,NIFTY50,NSE,5m,23757.39,23783.83,23736.51,23783.12,1196238
2026-01-27 13:30:00,NIFTY50,NSE,5m,23819.92,23834.79,23776.63,23829.63,1365378
2026-01-27 13:25:00,NIFTY50,NSE,5m,23734.37,23782.86,23692.65,23760.05,898469
2026-01-27 13:20:00,NIFTY50,NSE,5m,23755.13,23773.75,23739.09,23772.72,1174713
2026-01-27 13:15:00,NIFTY50,NSE,5m,23735.31,23781.12,23695.06,23756.59,1066110
